family,setting,mode,controller,seed,episodes,obs_noise,action_noise,delay,dropout,outlier_prob,excitation_scale,dither,forgetting,window,event_scale,scale_floor,fallback_cond,success,success_stderr,final_error,tail_error,path_efficiency,total_command,calibration_error,condition,excitation,overshoot_rate,event_count,peak_event_error,recovery_steps,initial_to_final_drift
G,g8_h48,abrupt_bump,windowed_sysid,311000,8,0.0012,0.0,0,0.0,0.0,1.0,0.0,0.925,14,1.0,0.45,,0.625,0.1711632992203644,0.058859168755831276,0.3334316266082862,0.13432961469055332,4.023444240809308,0.2656428919355363,1.4245291430692126,0.0007631883489621068,0.052083333333333336,2.0,0.5517030053564517,8.5,0.8812045351289522
G,g8_h48,abrupt_bump,calibration_state,310000,8,0.0012,0.0,0,0.0,0.0,1.0,0.0,0.925,14,1.0,0.45,,0.25,0.15309310892394862,0.2615102075404272,0.4950883086960339,0.17027829482152196,3.489630798490908,0.48204311761381413,1.4172543032021707,0.000454725778408007,0.013020833333333332,2.0,0.5491652871937936,7.5625,0.9414905496254138
G,g8_h48,abrupt_bump,calibration_state,311000,8,0.0012,0.0,0,0.0,0.0,1.0,0.0,0.925,14,1.0,0.45,,0.5,0.1767766952966369,0.08094628209445087,0.34896819295119436,0.14235522010141377,3.859102047971477,0.3176395800599713,1.3923658834917725,0.0006025714263451409,0.03125,2.0,0.5656336707311455,9.1875,0.8812045351289522
G,g8_h48,abrupt_bump,oracle,310000,8,0.0012,0.0,0,0.0,0.0,1.0,0.0,0.925,14,1.0,0.45,,0.25,0.15309310892394862,0.23737875407846853,0.4645091176192381,0.18521564799988782,3.264365056339108,0.0,1.5530474522261843,0.0002163168163524381,0.03125,2.0,0.4801261258243452,6.75,0.9414905496254138
G,g8_h48,abrupt_bump,oracle,311000,8,0.0012,0.0,0,0.0,0.0,1.0,0.0,0.925,14,1.0,0.45,,0.625,0.1711632992203644,0.07176341647035044,0.3391838551447344,0.14105315446013839,3.92038954791951,0.0,1.4306158089648076,0.0005076405914723353,0.0390625,2.0,0.560910453602962,8.5625,0.8812045351289522
G,g8_h80,abrupt_bump,nominal_offline,310000,8,0.0012,0.0,0,0.0,0.0,1.0,0.0,0.925,14,1.0,0.45,,0.0,0.0,0.42487438790956367,0.5928428507539977,0.12757028475193222,5.222760749689197,1.1626098374635416,1.0,0.0002871357392265399,0.0,3.0,0.6060976224401156,13.104166666666668,1.1079865165717135
G,g8_h80,abrupt_bump,nominal_offline,311000,8,0.0012,0.0,0,0.0,0.0,1.0,0.0,0.925,14,1.0,0.45,,0.0,0.0,0.39922580041087896,0.503531061874751,0.16722057259305895,5.290274683291758,1.0988991781219561,1.0,0.0003050365893049443,0.0,3.0,0.6112769708722294,16.895833333333336,1.0594241870345948
G,g8_h80,abrupt_bump,frozen_start_calibration,310000,8,0.0012,0.0,0,0.0,0.0,1.0,0.0,0.925,14,1.0,0.45,,0.0,0.0,0.40559559694967473,0.5784495034200686,0.122041507639005,5.646538655117617,1.1137634425733263,1.157827005910621,0.00037148886357756396,0.0,3.0,0.4754782511356342,9.5,1.1079865165717135
G,g8_h80,abrupt_bump,frozen_start_calibration,311000,8,0.0012,0.0,0,0.0,0.0,1.0,0.0,0.925,14,1.0,0.45,,0.25,0.15309310892394862,0.3424600405439861,0.47841877814256745,0.148701221859999,5.990722533854331,1.0630786789802102,1.0760568996958624,0.0004707518235789818,0.0,3.0,0.44743796984473905,10.520833333333332,1.0594241870345948
G,g8_h80,abrupt_bump,windowed_sysid,310000,8,0.0012,0.0,0,0.0,0.0,1.0,0.0,0.925,14,1.0,0.45,,0.375,0.1711632992203644,0.22980912821512517,0.4990039419652898,0.11809404851725819,6.261586219751559,0.2684482507128306,1.7878600335440555,0.00047033990295984677,0.034375,3.0,0.46497688689497685,9.145833333333334,1.1079865165717135
